filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfccs_mean1,mfccs_var1,mfccs_mean2,mfccs_var2,mfccs_mean3,mfccs_var3,mfccs_mean4,mfccs_var4,mfccs_mean5,mfccs_var5,mfccs_mean6,mfccs_var6,mfccs_mean7,mfccs_var7,mfccs_mean8,mfccs_var8,mfccs_mean9,mfccs_var9,mfccs_mean10,mfccs_var10,mfccs_mean11,mfccs_var11,mfccs_mean12,mfccs_var12,mfccs_mean13,mfccs_var13,mfccs_mean14,mfccs_var14,mfccs_mean15,mfccs_var15,mfccs_mean16,mfccs_var16,mfccs_mean17,mfccs_var17,mfccs_mean18,mfccs_var18,mfccs_mean19,mfccs_var19,mfccs_mean20,mfccs_var20
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Sonata Facile - Second movement.wav,0.18745039403438568,0.08592921495437622,0.4096817076206207,0.012692447751760483,939.9339053855643,43626.60031338971,1175.377360372589,84738.12382043972,1603.663697135526,284427.69224594755,0.04335063333946207,0.0003188423928390433,-0.0005256125004962087,0.16225802898406982,-0.0011600754223763943,0.005233784206211567,117.45383522727273,-140.96969604492188,7154.5341796875,151.33847045898438,473.65411376953125,-16.630287170410156,241.73440551757812,25.7213077545166,122.91648864746094,-9.583053588867188,84.91045379638672,-6.176310062408447,78.62629699707031,-13.111832618713379,69.794189453125,-8.339994430541992,64.9344253540039,-15.751529693603516,91.8019790649414,-13.122913360595703,106.76119995117188,-11.708749771118164,110.42606353759766,-7.835253715515137,107.04324340820312,-7.1842265129089355,122.68961334228516,-6.0291523933410645,107.71045684814453,-3.9965484142303467,142.80014038085938,-0.9837329983711243,107.75835418701172,-2.5752265453338623,123.91534423828125,-1.4727216958999634,124.1976089477539,-0.6030252575874329,116.70763397216797,-2.8838212490081787,144.80044555664062
"./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Minuet in F, K2.wav",0.18886306881904602,0.08565346896648407,0.18924902379512787,0.0077302963472902775,631.6890108502695,12346.944526758953,598.9279218795635,24117.71867775499,948.4155260318713,49613.035745421505,0.039983701219102635,6.671096314420608e-05,-3.126565957245475e-07,0.041286177933216095,-6.570485766133061e-06,0.0006466024206019938,99.38401442307692,-286.0717468261719,4802.962890625,151.46607971191406,1353.1068115234375,5.669170379638672,266.7248229980469,8.701749801635742,133.610107421875,6.379336357116699,80.65827941894531,-15.543596267700195,104.6983413696289,-11.999626159667969,80.27484893798828,-10.903733253479004,68.97748565673828,-19.41097068786621,107.666748046875,-21.018890380859375,131.38455200195312,-16.460493087768555,86.26940155029297,-11.427996635437012,64.21295166015625,-7.703899383544922,103.8697738647461,-5.343079566955566,134.6498565673828,-2.612269163131714,195.26467895507812,-1.0542219877243042,196.09014892578125,-1.6996458768844604,166.86871337890625,-4.454960346221924,124.05635070800781,-5.241903305053711,181.9354248046875,-2.240269899368286,230.73690795898438
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Air.wav,0.24074484407901764,0.08500631898641586,0.29812631011009216,0.010843002237379551,647.7741837496798,13424.2009684293,695.1366633145684,46173.63908712196,1015.1344896399456,72724.12041758094,0.03829186480978261,2.2674047053048056e-05,-2.0880492229480296e-05,0.08899486809968948,-0.00033192182308994234,0.0031666485592722893,60.09265988372093,-213.8227996826172,5575.751953125,183.37875366210938,483.48382568359375,-9.94537353515625,315.822509765625,18.256357192993164,121.37391662597656,8.492348670959473,82.70467376708984,-20.1718807220459,92.02870178222656,-15.140299797058105,69.65618896484375,-14.308316230773926,55.19283676147461,-25.70779037475586,161.25955200195312,-26.545886993408203,127.38672637939453,-20.94664192199707,77.88924407958984,-14.870646476745605,152.53253173828125,-10.625625610351562,155.89248657226562,-7.147202491760254,52.97282791137695,-0.6278496980667114,105.27236938476562,4.7796478271484375,143.86537170410156,-0.3275800049304962,170.23216247558594,-4.955472469329834,159.4886474609375,-3.818303108215332,92.14876556396484,-6.551880836486816,71.010009765625
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Piano Concerto No21.wav,0.20018577575683594,0.08672372996807098,0.2641628682613373,0.012419067323207855,759.1967277364744,27098.5979619142,814.0971195776235,36097.33447874071,1207.5678594892595,105614.04997444968,0.044755662991316274,0.00018099292196849029,-3.0062265068409033e-06,0.07545633614063263,0.00018751392781268805,0.002052093157544732,117.45383522727273,-224.93923950195312,6402.0810546875,159.5587615966797,1050.514404296875,-12.73374080657959,274.1650390625,17.49622344970703,171.32994079589844,2.97739315032959,189.3312225341797,-14.813094139099121,95.7951431274414,-7.6674275398254395,96.21514129638672,-5.323858737945557,106.34510803222656,-11.180655479431152,160.12106323242188,-10.900565147399902,204.8208465576172,-6.125824928283691,171.40635681152344,-5.953075408935547,168.1134796142578,-5.638449192047119,194.80772399902344,-1.0677928924560547,122.32898712158203,-0.7455118894577026,172.5481414794922,-1.859228253364563,167.3688201904297,-2.3394031524658203,146.4225616455078,-6.2958664894104,111.73023223876953,-5.909043788909912,175.20794677734375,-5.965039253234863,174.3466339111328
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Horn Concerto No4.wav,0.20585891604423523,0.09522528946399689,0.28733956813812256,0.01721411943435669,691.7161342108412,36842.63894975737,805.108181724307,66445.0975081834,1105.9280240085754,133059.68806760944,0.038495227774865186,0.0002037017942761131,-1.5204736882878933e-06,0.09432313591241837,6.925039633642882e-05,0.0015335812931880355,80.74951171875,-231.4974365234375,9594.708984375,162.02565002441406,1615.1873779296875,-9.766119003295898,494.8498840332031,18.759809494018555,147.8709716796875,3.4557909965515137,189.8987274169922,-3.902073621749878,93.081787109375,-4.582057476043701,56.27417755126953,-8.000738143920898,42.60784912109375,-8.693023681640625,69.98859405517578,-6.23287296295166,116.60771942138672,-5.201949596405029,114.2984390258789,0.11774281412363052,88.47564697265625,-0.08700542151927948,105.92012786865234,-1.8664536476135254,142.2451629638672,0.4043007493019104,210.48500061035156,-1.1654242277145386,73.87938690185547,-6.244598388671875,148.5333709716797,-9.394676208496094,281.31048583984375,-2.607236623764038,303.4745788574219,0.9425514936447144,110.42156982421875
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Dies Irae.wav,0.21357537806034088,0.0836421549320221,0.16704702377319336,0.004158670548349619,608.3757905268859,6233.57509746812,550.5855665782434,8132.981720222571,926.837588028169,16488.31789538621,0.041936753094323515,5.3619636423882726e-05,-1.2719452513465512e-07,0.029342394322156906,2.9091035685269162e-05,0.0006793548818677664,151.99908088235293,-272.3498840332031,3250.37548828125,200.50233459472656,1024.8851318359375,4.016664028167725,224.48153686523438,-2.4467179775238037,89.77215576171875,8.735734939575195,114.88536071777344,-15.28205680847168,101.001708984375,-12.783574104309082,79.91082763671875,-5.682461738586426,63.61799240112305,-12.994110107421875,84.21136474609375,-14.9519681930542,125.83902740478516,-9.56116771697998,117.2248306274414,-5.40449857711792,96.54598999023438,-2.7798571586608887,94.97679138183594,-1.9759681224822998,79.62442016601562,-0.4425851106643677,85.55387115478516,-0.4498940706253052,94.04634857177734,-1.6511658430099487,82.85189819335938,-1.5577647686004639,67.35213470458984,-2.4622910022735596,72.34492492675781,-5.149875640869141,86.640869140625
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Sonata Theme.wav,0.17756278812885284,0.08832298219203949,0.19575415551662445,0.013980637304484844,737.4453814831825,19393.391920915412,715.7132409436674,42659.10274409216,1137.139043119765,108726.61169891857,0.04324183513208763,7.485399332116445e-05,-8.945132776716491e-07,0.049300339072942734,-0.00024409964680671692,0.001014796318486333,123.046875,-296.0741271972656,8099.2666015625,138.01031494140625,1205.0552978515625,-2.2483434677124023,251.5937042236328,12.626097679138184,224.02383422851562,1.1686288118362427,108.4452896118164,-16.389467239379883,56.28617858886719,-15.935087203979492,52.8398323059082,-15.926036834716797,39.08942413330078,-20.464372634887695,71.05120849609375,-23.595552444458008,152.30726623535156,-17.271886825561523,213.09890747070312,-1.395505666732788,213.699462890625,3.7054266929626465,207.1024627685547,4.308262348175049,119.31288146972656,2.4125895500183105,228.39573669433594,-9.44255256652832,352.8489074707031,-13.596702575683594,284.7202453613281,-8.812967300415039,121.75328063964844,-12.789901733398438,79.56989288330078,-14.654937744140625,265.06146240234375
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Theme from C K467.wav,0.2159705013036728,0.08857200294733047,0.21341581642627716,0.00846939254552126,648.9572675307096,46711.48594807145,674.0745419875772,92703.17341580427,1053.4222412109375,295689.64218758047,0.0416532970610119,0.0014802499527698742,-9.450918696529698e-07,0.04870448261499405,2.78023208011291e-07,0.0013729906640946865,99.38401442307692,-253.7583465576172,6188.8759765625,175.9732208251953,1957.2005615234375,-1.1146068572998047,309.52142333984375,8.362635612487793,182.74024963378906,8.312877655029297,113.85078430175781,-12.769123077392578,121.59192657470703,-8.391924858093262,65.67066955566406,-9.183606147766113,61.84931945800781,-16.312942504882812,101.91622161865234,-16.728635787963867,73.18534088134766,-12.552732467651367,80.33446502685547,-10.173042297363281,55.0320930480957,-9.482427597045898,76.8479232788086,-8.925773620605469,58.2681770324707,-6.8071417808532715,91.07617950439453,-4.285326957702637,69.11404418945312,-5.006400108337402,63.31976318359375,-3.1179022789001465,121.78807830810547,3.2715840339660645,169.0907440185547,4.925666809082031,189.4204559326172
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Die Verschweigung.wav,0.2004791498184204,0.08842318505048752,0.19335006177425385,0.02631339803338051,709.5349553148271,44880.63368248297,797.7864840004332,86613.93561746554,1102.4313190026198,235680.9483762666,0.0395500055373946,0.0002394091679255778,-4.521995288087055e-05,0.06054755672812462,-0.00046267505967989564,0.0011815220350399613,35.888671875,-285.5606994628906,9916.646484375,113.51744842529297,1511.841064453125,1.7021827697753906,282.3902587890625,9.961896896362305,199.468505859375,3.302863597869873,134.46449279785156,-10.61232852935791,111.91280364990234,-13.020134925842285,80.01513671875,-10.114173889160156,92.06927490234375,-16.33733367919922,129.41363525390625,-17.20588493347168,127.6299057006836,-12.864242553710938,116.10120391845703,-7.845863342285156,114.7612075805664,-5.089001178741455,128.13352966308594,-1.5530705451965332,146.8983917236328,-0.2287072241306305,196.34060668945312,0.5182752013206482,231.44082641601562,0.48170900344848633,255.92823791503906,-3.105574131011963,175.42922973632812,-5.196406841278076,212.13595581054688,-2.9172885417938232,270.5992431640625
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Sonata No 18.wav,0.2185172736644745,0.08859249204397202,0.40817198157310486,0.028843287378549576,978.8058105696626,109692.38063361488,1234.9109287214353,150636.4587059076,1715.0479205957713,738208.5229791413,0.046769062888214315,0.0009278163757698793,-0.0006489878287538886,0.16792182624340057,-0.0013229090254753828,0.007529848255217075,99.38401442307692,-134.70547485351562,13256.279296875,148.32125854492188,2057.861328125,-15.518808364868164,287.834228515625,21.172555923461914,194.59878540039062,-7.633885860443115,104.90811157226562,-2.773059368133545,92.58015441894531,-8.43494701385498,88.47990417480469,-4.011988162994385,75.15335083007812,-12.30138874053955,96.57855224609375,-10.435820579528809,138.89178466796875,-8.219050407409668,104.63306427001953,-5.045416355133057,112.38855743408203,-6.116762161254883,99.49629211425781,-4.650461196899414,83.03497314453125,-4.758763790130615,115.35430908203125,-2.256981372833252,89.95060729980469,-2.4021830558776855,95.8849868774414,-0.9050159454345703,109.45767974853516,0.039656758308410645,112.84335327148438,-0.947072446346283,134.5363006591797
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Minuet in F.wav,0.21967217326164246,0.08720846474170685,0.37134870886802673,0.0077187600545585155,780.5180327386571,20734.281369561842,914.0956631012525,36821.81907951236,1260.8962433247627,82494.33617729098,0.040661260548523204,0.00012090924385976919,-4.594043639372103e-05,0.13134385645389557,-0.000479754846310243,0.003507025074213743,117.45383522727273,-160.03762817382812,3393.057373046875,177.6199188232422,421.3835754394531,-17.606855392456055,175.1069793701172,21.907209396362305,117.06300354003906,-3.120349407196045,172.42041015625,-12.733185768127441,117.84474182128906,-8.345605850219727,91.01180267333984,-10.010009765625,62.65488815307617,-12.790388107299805,106.14379119873047,-12.336524963378906,151.09536743164062,-9.75291633605957,129.61766052246094,-6.251833438873291,109.24747467041016,-3.821953058242798,124.95562744140625,-3.0865492820739746,89.53506469726562,-1.0665236711502075,150.7854461669922,-0.3381519317626953,130.10121154785156,-1.6945406198501587,123.72588348388672,-5.230746746063232,139.25111389160156,-3.8435535430908203,115.23756408691406,-0.07550109177827835,145.11642456054688
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Piano Sonata in C Major.wav,0.20726805925369263,0.0845639631152153,0.42180708050727844,0.020153669640421867,1004.5830272489634,52525.38700676752,1257.5378027258473,81354.97974692435,1731.797206165874,290750.5419348257,0.04562610122628019,0.00022540328796571984,-0.0004570951568894088,0.16649241745471954,-0.001123985042795539,0.009537789970636368,143.5546875,-114.03398132324219,9268.099609375,152.17015075683594,854.0712890625,-17.562089920043945,272.5384826660156,20.68303108215332,142.9796142578125,-10.114789009094238,130.98052978515625,-3.389089345932007,76.35352325439453,-11.777118682861328,91.76294708251953,-4.173184394836426,87.83829498291016,-11.524219512939453,91.61663818359375,-7.477914333343506,156.08966064453125,-9.064043045043945,127.98133850097656,-4.549044609069824,113.2069091796875,-5.57585334777832,107.08409881591797,-4.981852054595947,114.1981430053711,-5.311859607696533,118.60131072998047,-2.8278191089630127,88.58811950683594,-3.714501142501831,89.61358642578125,-1.7367051839828491,109.59564208984375,0.48960545659065247,114.27081298828125,-0.048319581896066666,139.99891662597656
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Satz-  330.wav,0.17091332376003265,0.08322741836309433,0.10811503976583481,0.0032511462923139334,677.3089781844974,13804.721987825711,572.5030552026302,13942.146198301232,975.9177147881959,44028.0926177904,0.04917883888209642,0.00018946461809534978,-4.191911386897118e-07,0.013193618506193161,3.0851902010908816e-06,0.0005118235712870955,89.10290948275862,-321.55206298828125,3945.46240234375,154.47373962402344,1358.0223388671875,15.16261100769043,324.1952209472656,-4.257657051086426,136.2686767578125,-1.3070151805877686,90.68865203857422,-13.022828102111816,85.41035461425781,-11.383683204650879,95.31382751464844,-8.94959831237793,108.25489807128906,-11.193861961364746,145.7982940673828,-10.305390357971191,206.44509887695312,-8.891144752502441,185.85372924804688,-6.606081485748291,179.12245178222656,-4.252189636230469,177.87974548339844,-5.319510459899902,159.83352661132812,-5.7838850021362305,203.07196044921875,-5.516087532043457,170.57810974121094,-6.262805938720703,144.75291442871094,-4.173730850219727,139.79916381835938,1.0474803447723389,188.6299285888672,2.7449417114257812,227.36289978027344
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/A Musical Joke.wav,0.19933758676052094,0.09001708775758743,0.1764819473028183,0.010706795379519463,677.8666145147268,35474.29089205689,664.7726076042175,69108.6751480031,1027.143500215108,184669.14572650386,0.04449780163333729,0.0006126766190261324,-1.3038692259215168e-06,0.038461796939373016,-7.694214582443237e-05,0.001028528087772429,99.38401442307692,-288.5803527832031,8122.86181640625,152.23805236816406,2268.4130859375,3.1928203105926514,317.0452880859375,6.918386459350586,140.35696411132812,4.929775714874268,134.98089599609375,-13.936196327209473,118.59793090820312,-9.533955574035645,72.5452651977539,-7.2851433753967285,75.71571350097656,-12.969640731811523,152.3502197265625,-11.662874221801758,194.30990600585938,-8.041399002075195,218.396240234375,-5.159053802490234,200.16018676757812,-4.31179666519165,160.8472900390625,-5.4846673011779785,132.7603759765625,-5.680145740509033,174.40603637695312,-4.785684585571289,117.98807525634766,-5.171359062194824,108.28376770019531,-5.681449890136719,128.369140625,-4.1286516189575195,165.26039123535156,-2.826017141342163,177.70211791992188
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Die Zufriedenheit.wav,0.2210719734430313,0.08487562835216522,0.45681554079055786,0.015582212246954441,815.1390177540754,29408.985953752275,1089.751294555847,60983.16196978364,1391.6717588325073,155340.03986202436,0.03437896669487427,6.94115737789961e-05,-0.0009031499503180385,0.20238786935806274,-0.0014293143758550286,0.005387740675359964,99.38401442307692,-125.08097839355469,8106.9873046875,169.36911010742188,969.3560180664062,-17.340185165405273,154.98434448242188,26.20126724243164,85.16150665283203,-2.35966157913208,135.3447265625,1.6381511688232422,62.62519073486328,-6.948653221130371,67.55635070800781,-4.349330902099609,53.74490737915039,-11.864620208740234,74.77733612060547,-12.300928115844727,63.42398452758789,-10.317641258239746,80.3851089477539,-6.474802017211914,87.74107360839844,-5.520277500152588,102.6533432006836,-5.429595947265625,95.80699920654297,-6.659783840179443,71.92115020751953,-3.935636520385742,104.2792739868164,-4.489279747009277,146.5045928955078,0.5580223202705383,87.26946258544922,3.083045482635498,84.8959732055664,-0.274888813495636,112.97367858886719
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Fugue in G Minor KV 154385k.wav,0.18383990228176117,0.0830751284956932,0.42267367243766785,0.01292191818356514,873.2672230114883,37904.01970440186,1106.4226388871348,81241.18915407536,1435.2887594288793,225692.00334668014,0.04055534174876847,5.765446602246655e-05,-0.000441495212726295,0.1754022091627121,-0.0011830620933324099,0.004014378413558006,112.34714673913044,-146.8104248046875,7561.20263671875,152.4599609375,703.2149047851562,-12.783163070678711,258.9930419921875,23.144805908203125,106.12255859375,-7.642372131347656,120.52863311767578,-5.6328535079956055,87.99200439453125,-12.733678817749023,70.42212677001953,-8.043038368225098,62.663330078125,-15.489516258239746,64.64421844482422,-14.664170265197754,84.55118560791016,-12.473409652709961,72.56975555419922,-7.597226142883301,95.18321990966797,-5.014179706573486,93.43582153320312,-3.302060604095459,113.25733947753906,-2.3867557048797607,171.7639617919922,-1.685492992401123,161.35702514648438,-2.8409385681152344,168.6462860107422,-0.45427802205085754,159.62477111816406,0.0514654703438282,176.9080047607422,-2.977132797241211,181.29721069335938
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Trio in E-flat Major KV 498 1.wav,0.2423834353685379,0.08734512329101562,0.393404483795166,0.025737257674336433,816.1801896878898,58534.049586012974,1038.0828509612968,99088.0903847994,1380.1407550663346,283647.66451147944,0.04083110670029198,0.0006159592274353811,-0.00010669567564036697,0.15978176891803741,-0.0010080353822559118,0.005623695906251669,143.5546875,-138.76254272460938,9057.099609375,165.16098022460938,1496.16943359375,-12.367427825927734,181.98768615722656,18.931886672973633,159.4913330078125,2.1585843563079834,199.5269012451172,-1.8454118967056274,99.16410064697266,-4.903031349182129,100.25601196289062,-3.1630516052246094,92.57721710205078,-11.824625968933105,120.31661224365234,-12.809549331665039,155.4227294921875,-9.779106140136719,106.65995025634766,-6.419094562530518,83.15081787109375,-5.906386375427246,80.50494384765625,-4.834700584411621,83.58404541015625,-6.00439453125,97.20037841796875,-4.523188591003418,71.64994812011719,-3.3730356693267822,83.17693328857422,-1.1357860565185547,100.46013641357422,-0.9572020173072815,111.08262634277344,-3.9529922008514404,106.5177993774414
"./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Eine Kleine Nachtmusik, Romance.wav",0.23042704164981842,0.09976638108491898,0.22726131975650787,0.010219067335128784,651.158796848459,21725.05486586908,642.3591241924997,46227.31248911486,967.6803588867188,77914.60351785645,0.04194248744419643,0.00010567727467032519,-1.7409868178219767e-06,0.05617814138531685,-8.650011295685545e-05,0.001449064933694899,99.38401442307692,-259.95953369140625,7313.2109375,173.27842712402344,2048.0361328125,-3.546783447265625,305.0592956542969,10.841643333435059,107.75790405273438,3.464404821395874,89.26285552978516,-20.043121337890625,104.71351623535156,-13.559823989868164,72.08419799804688,-11.658016204833984,56.44786834716797,-17.076032638549805,77.20812225341797,-16.62235450744629,115.23934936523438,-14.203046798706055,113.67747497558594,-10.119413375854492,118.67276763916016,-5.416970252990723,154.8584747314453,-2.200700044631958,138.4437255859375,2.4786882400512695,190.58053588867188,4.691713333129883,220.0885772705078,1.915902018547058,207.70094299316406,-2.9636096954345703,124.09849548339844,-4.25653600692749,137.71554565429688,-2.6679530143737793,173.68875122070312
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Minuet in A Flat.wav,0.20491406321525574,0.08541671186685562,0.1672760248184204,0.005723088048398495,637.3744212615436,12671.681571759405,609.0590362325366,17603.944385644805,998.882087750554,40987.16581382067,0.04126743805398872,9.991024572053443e-05,2.12866029869474e-06,0.030888427048921585,-2.144386417057831e-05,0.0009128886740654707,99.38401442307692,-284.8804931640625,4353.4296875,171.49961853027344,984.6602783203125,-0.24698247015476227,268.80364990234375,6.4342360496521,144.2882537841797,8.457542419433594,131.97776794433594,-15.233583450317383,145.1072235107422,-9.935090065002441,68.0975570678711,-6.030483245849609,106.55099487304688,-14.252836227416992,152.02598571777344,-16.793548583984375,185.16734313964844,-10.900419235229492,153.3446502685547,-3.352670907974243,172.28855895996094,-1.028818964958191,148.25201416015625,-1.5787237882614136,125.2348403930664,-3.3119027614593506,169.14064025878906,-7.018793106079102,115.96023559570312,-6.85757303237915,152.9014892578125,-3.5360074043273926,120.82698822021484,-4.402480125427246,96.47979736328125,-11.130677223205566,69.96598815917969
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Turkish March.wav,0.18596476316452026,0.08595287054777145,0.1499224156141281,0.012167241424322128,650.502185762,12528.959366148192,600.4698966910056,26107.258086648777,999.3581591553949,49549.28514040849,0.04220670464949558,0.00012089464025126533,-8.063843210948107e-07,0.03219814598560333,2.9913591788499616e-05,0.0008232782129198313,143.5546875,-298.1812438964844,6106.4482421875,149.19029235839844,1475.0872802734375,8.751980781555176,404.7978820800781,1.2099782228469849,221.1392364501953,3.039356231689453,114.55099487304688,-11.807208061218262,99.72752380371094,-9.23336410522461,76.74250030517578,-3.3976166248321533,100.4266357421875,-7.224844932556152,130.922119140625,-10.970978736877441,156.93003845214844,-11.243927955627441,145.64511108398438,-8.969856262207031,131.81236267089844,-6.0172576904296875,108.0634994506836,-3.027315616607666,107.9509506225586,-1.62580144405365,151.5746307373047,-3.779954433441162,126.78589630126953,-4.123977184295654,157.7371826171875,-3.8505172729492188,133.91908264160156,-7.052403926849365,86.57635498046875,-8.104985237121582,148.75338745117188
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/First Viennese Sonatina.wav,0.21300706267356873,0.08552202582359314,0.30574479699134827,0.017033690586686134,757.9668223849905,35850.64985860136,870.8287927190216,70635.68881089857,1257.973958774568,199874.79723857847,0.04085959341113182,0.0005666853057218832,1.53499477164587e-05,0.1007850170135498,0.00021155404101591557,0.0028843532782047987,117.45383522727273,-199.18678283691406,9066.609375,165.37228393554688,1342.36669921875,-16.298662185668945,315.3678894042969,19.654722213745117,164.47227478027344,2.294419765472412,175.7747802734375,-11.434832572937012,139.3470001220703,-6.202704906463623,125.88280487060547,-7.521581649780273,117.36991882324219,-12.496465682983398,134.0397491455078,-10.629920959472656,127.130859375,-7.4256510734558105,133.35708618164062,-6.504690647125244,111.54061889648438,-6.383989334106445,138.0111846923828,-3.322174310684204,78.28487396240234,-2.5009093284606934,117.30876922607422,-1.109010934829712,125.6062240600586,-3.455913782119751,123.75807189941406,-6.617727756500244,124.59095764160156,-1.865382432937622,133.9266357421875,2.3797924518585205,136.28323364257812
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Minuet and Trio.wav,0.21797505021095276,0.09601132571697235,0.18394221365451813,0.00811184011399746,644.9665323030836,24614.73565675982,606.5730208627959,31183.89424412374,990.3190676044957,80533.67582715767,0.0425527567360837,0.0002169902252978397,-1.7280941619901569e-06,0.037935998290777206,4.142486068303697e-05,0.0011391195002943277,99.38401442307692,-283.6170959472656,6287.04638671875,162.31854248046875,1980.3345947265625,-1.31800377368927,312.6168518066406,6.0344462394714355,129.9186248779297,7.774391174316406,148.49037170410156,-15.206061363220215,129.95750427246094,-10.78911304473877,99.84204864501953,-8.282315254211426,95.93748474121094,-14.897875785827637,150.7985382080078,-14.478323936462402,138.23880004882812,-10.219454765319824,142.5989532470703,-6.763275623321533,185.34913635253906,-3.0812289714813232,208.4721221923828,-1.238622784614563,161.5040283203125,-0.7538462281227112,211.43345642089844,-1.77762770652771,190.9760284423828,-4.896984577178955,188.67294311523438,-5.691868782043457,194.89303588867188,-2.841057777404785,166.81163024902344,-2.9978528022766113,137.5875701904297
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Clarinet Concerto.wav,0.18369832634925842,0.0837130919098854,0.17131417989730835,0.007750396151095629,654.3866348231328,9316.74596907226,614.8692428964164,17219.34265545579,990.4095380275498,43205.196002844095,0.042699708748534584,9.464584928221966e-05,-1.3914927876612637e-06,0.0341249480843544,1.2051032172166742e-06,0.0008988059125840664,99.38401442307692,-285.27130126953125,5477.7294921875,157.90272521972656,1472.337890625,0.5307204127311707,266.7074890136719,6.2424540519714355,117.89598083496094,6.702521324157715,73.69038391113281,-16.623628616333008,67.0571060180664,-12.211522102355957,66.95291137695312,-10.986127853393555,79.93900299072266,-17.851085662841797,174.28097534179688,-15.381221771240234,154.7651824951172,-9.78123950958252,178.76121520996094,-6.294595718383789,105.24237060546875,-4.552557468414307,116.6610336303711,-6.255792617797852,85.4651870727539,-7.423462390899658,149.95248413085938,-6.382664680480957,133.911865234375,-7.487107276916504,125.02310180664062,-8.007901191711426,108.83094024658203,-3.2822978496551514,144.8592987060547,1.6815376281738281,170.96633911132812
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Rondo Alla Turca.wav,0.20502425730228424,0.09213041514158249,0.22181753814220428,0.0068120756186544895,681.0638939760142,18553.846635799648,665.1235618769481,31507.25722082067,1073.900362811511,76517.73334203112,0.04167902821729958,0.0001755920289115388,4.4196308834898446e-08,0.05075212940573692,-4.7836132580414414e-05,0.0015979690942913294,89.10290948275862,-253.6317901611328,5745.41259765625,177.40757751464844,1477.1309814453125,-7.988032817840576,351.6614074707031,8.626294136047363,122.92242431640625,5.5330681800842285,128.2624053955078,-16.450511932373047,95.7127456665039,-9.658053398132324,66.12703704833984,-10.049683570861816,90.56026458740234,-14.956456184387207,145.26991271972656,-11.91988468170166,94.02099609375,-5.183565139770508,141.4011688232422,-2.3899013996124268,141.69615173339844,-5.609217166900635,222.6376190185547,-8.0109281539917,180.77015686035156,-4.82534122467041,186.0156707763672,-4.08807897567749,146.67774963378906,-3.63521671295166,133.50881958007812,-1.2399290800094604,150.20335388183594,-3.3410773277282715,195.41343688964844,-2.1630859375,169.04022216796875
./adl-piano-wav/Classical/Classical/Wolfgang Amadeus Mozart/Sonate Opus KV 331 - Variation 5.wav,0.22625994682312012,0.0930275171995163,0.35925036668777466,0.026792436838150024,862.5503519577625,62801.14353854682,1014.1640319438957,117907.89551328635,1392.467429266088,354623.174688405,0.044861419831260484,0.0001487704492047391,-5.662967305397615e-05,0.14127656817436218,-0.0015556844882667065,0.004854972008615732,103.359375,-168.9501495361328,10767.3115234375,154.17062377929688,625.0988159179688,-14.814502716064453,290.8033447265625,16.609512329101562,180.09945678710938,-5.194494247436523,119.2141342163086,-12.785284996032715,151.0709686279297,-14.750292778015137,104.557373046875,-11.21056079864502,153.2662811279297,-17.334253311157227,139.8061981201172,-17.878753662109375,222.7351837158203,-15.715343475341797,170.54327392578125,-4.797492980957031,160.68031311035156,-3.842515707015991,139.06875610351562,-1.9982030391693115,166.94326782226562,-1.4289101362228394,214.06385803222656,-4.89077615737915,209.67251586914062,-7.391670227050781,212.7126922607422,-3.135967254638672,120.5146255493164,-7.2819342613220215,116.34115600585938,-8.780342102050781,146.92413330078125
